Nombre,Subestacion,Nodo,S[MVA],PF[cos],P[MW],Q[MW]
lod_7333_1,PASADENA 1_115 kV/PASADENA 1 2/PASADENA 1_115 kV/PASAD_1/115.000000,PASADENA 1 2,30.354696,0.962125,29.205000,8.275000
lod_7004_1,PASADENA 2_115 kV/PASADENA 2 2/PASADENA 2_115 kV/PASAD_1/115.000000,PASADENA 2 2,230.651474,0.962127,221.916000,62.875999
lod_7265_1,PASADENA 3_115 kV/PASADENA 3 2/PASADENA 3_115 kV/PASAD_1/115.000000,PASADENA 3 2,65.386261,0.962129,62.910000,17.823999
lod_7403_1,PASADENA 4_115 kV/PASADENA 4 0/PASADENA 4_115 kV/PASAD_1/115.000000,PASADENA 4 0,72.411583,0.962125,69.668999,19.740000
lod_7398_1,PASADENA 5_115 kV/PASADENA 5 0/PASADENA 5_115 kV/PASAD_1/115.000000,PASADENA 5 0,76.483780,0.962126,73.586998,20.850000
lod_7182_1,PATTISON_115 kV/PATTISON 0/PATTISON_115 kV/PATTI_1/115.000000,PATTISON 0,2.151620,0.962066,2.070000,0.587000
lod_7257_1,PEARLAND 1_115 kV/PEARLAND 1 0/PEARLAND 1_115 kV/PEARL_1/115.000000,PEARLAND 1 0,132.154236,0.962126,127.149002,36.026001
lod_7091_1,PEARLAND 2_115 kV/PEARLAND 2 0/PEARLAND 2_115 kV/PEARL_1/115.000000,PEARLAND 2 0,218.977448,0.962126,210.684006,59.694000
lod_7090_1,PINEHURST_115 kV/PINEHURST 0/PINEHURST_115 kV/PINEH_1/115.000000,PINEHURST 0,14.343225,0.962127,13.800000,3.910000
lod_7408_1,POINT COMFORT 1_115 kV/POINT COMFORT 1 2/POINT COMFORT 1_115 kV/POINT_1/115.000000,POINT COMFORT 1 2,55.773331,0.962126,53.660999,15.204000
lod_7294_1,PORT BOLIVAR_115 kV/PORT BOLIVAR 0/PORT BOLIVAR_115 kV/PORT _1/115.000000,PORT BOLIVAR 0,1.624567,0.962102,1.563000,0.443000
lod_7294_2,PORT BOLIVAR_115 kV/PORT BOLIVAR 0/PORT BOLIVAR_115 kV/PORT _1/115.000000,PORT BOLIVAR 0,5.912013,0.962109,5.688000,1.612000
lod_7071_1,PORT O CONNOR_115 kV/PORT O CONNOR 0/PORT O CONNOR_115 kV/PORT _1/115.000000,PORT O CONNOR 0,3.906956,0.962130,3.759000,1.065000
lod_7234_1,PORTER_115 kV/PORTER 0/PORTER_115 kV/PORTE_1/115.000000,PORTER 0,80.350220,0.962126,77.306999,21.903999
lod_7010_1,PRAIRIE VIEW_115 kV/PRAIRIE VIEW 0/PRAIRIE VIEW_115 kV/PRAIR_1/115.000000,PRAIRIE VIEW 0,16.266966,0.962134,15.651000,4.434000
lod_7053_1,RICHMOND 1_115 kV/RICHMOND 1 0/RICHMOND 1_115 kV/RICHM_1/115.000000,RICHMOND 1 0,110.134186,0.962126,105.962997,30.023001
lod_7088_1,RICHMOND 2_115 kV/RICHMOND 2 0/RICHMOND 2_115 kV/RICHM_1/115.000000,RICHMOND 2 0,105.023666,0.962126,101.045998,28.629999
lod_7397_1,ROSENBERG_115 kV/ROSENBERG 0/ROSENBERG_115 kV/ROSEN_1/115.000000,ROSENBERG 0,109.884735,0.962126,105.723000,29.955000
lod_7383_1,ROSHARON_115 kV/ROSHARON 0/ROSHARON_115 kV/ROSHA_1/115.000000,ROSHARON 0,88.962196,0.962128,85.593002,24.250999
lod_7213_1,SANTA FE 1_115 kV/SANTA FE 1 0/SANTA FE 1_115 kV/SANTA_1/115.000000,SANTA FE 1 0,28.384117,0.962123,27.309000,7.738000
lod_7213_2,SANTA FE 1_115 kV/SANTA FE 1 0/SANTA FE 1_115 kV/SANTA_1/115.000000,SANTA FE 1 0,42.814430,0.962129,41.193001,11.671000
lod_7293_1,SANTA FE 2_115 kV/SANTA FE 2 0/SANTA FE 2_115 kV/SANTA_1/115.000000,SANTA FE 2 0,16.572729,0.962123,15.945000,4.518000
lod_7123_1,SEADRIFT_115 kV/SEADRIFT 0/SEADRIFT_115 kV/SEADR_1/115.000000,SEADRIFT 0,6.887961,0.962113,6.627000,1.878000
lod_7340_1,SEALY_115 kV/SEALY 0/SEALY_115 kV/SEALY_1/115.000000,SEALY 0,40.157871,0.962128,38.637001,10.947000
lod_7012_1,SIMONTON_115 kV/SIMONTON 0/SIMONTON_115 kV/SIMON_1/115.000000,SIMONTON 0,0.975949,0.962140,0.939000,0.266000
lod_7119_1,SOUTH HOUSTON_115 kV/SOUTH HOUSTON 0/SOUTH HOUSTON_115 kV/SOUTH_1/115.000000,SOUTH HOUSTON 0,51.660606,0.962126,49.703999,14.083000
lod_7027_1,SPRING 1_115 kV/SPRING 1 0/SPRING 1_115 kV/SPRIN_1/115.000000,SPRING 1 0,113.520401,0.962127,109.221001,30.945999
lod_7157_1,SPRING 2_115 kV/SPRING 2 1/SPRING 2_115 kV/SPRIN_1/115.000000,SPRING 2 1,170.276001,0.962126,163.826996,46.417999
lod_7411_1,SPRING 3_115 kV/SPRING 3 0/SPRING 3_115 kV/SPRIN_1/115.000000,SPRING 3 0,72.140289,0.962125,69.407997,19.666000
lod_7118_1,SPRING 4_115 kV/SPRING 4 0/SPRING 4_115 kV/SPRIN_1/115.000000,SPRING 4 0,125.920937,0.962128,121.152000,34.326000
lod_7215_1,SPRING 5_115 kV/SPRING 5 0/SPRING 5_115 kV/SPRIN_1/115.000000,SPRING 5 0,109.011665,0.962126,104.883003,29.716999
lod_7290_1,SPRING 6_115 kV/SPRING 6 0/SPRING 6_115 kV/SPRIN_1/115.000000,SPRING 6 0,66.275124,0.962126,63.764999,18.066999
lod_7177_1,SPRING 7_115 kV/SPRING 7 2/SPRING 7_115 kV/SPRIN_1/115.000000,SPRING 7 2,219.962601,0.962127,211.632004,59.962002
lod_7057_1,SPRING 8_115 kV/SPRING 8 1/SPRING 8_115 kV/SPRIN_1/115.000000,SPRING 8 1,110.283905,0.962126,106.107002,30.063999
lod_7336_1,STAFFORD_115 kV/STAFFORD 0/STAFFORD_115 kV/STAFF_1/115.000000,STAFFORD 0,111.930038,0.962128,107.691002,30.511999
lod_7087_1,SUGAR LAND 1_115 kV/SUGAR LAND 1 0/SUGAR LAND 1_115 kV/SUGAR_1/115.000000,SUGAR LAND 1 0,77.138451,0.962127,74.217003,21.028000
lod_7127_1,SUGAR LAND 2_115 kV/SUGAR LAND 2 2/SUGAR LAND 2_115 kV/SUGAR_1/115.000000,SUGAR LAND 2 2,232.341568,0.962127,223.542007,63.337002
lod_7039_1,SUGAR LAND 3_115 kV/SUGAR LAND 3 2/SUGAR LAND 3_115 kV/SUGAR_1/115.000000,SUGAR LAND 3 2,244.773407,0.962127,235.503006,66.725998
lod_7302_1,SWEENY_115 kV/SWEENY 0/SWEENY_115 kV/SWEEN_1/115.000000,SWEENY 0,0.143405,0.962309,0.138000,0.039000
lod_7302_2,SWEENY_115 kV/SWEENY 0/SWEENY_115 kV/SWEEN_1/115.000000,SWEENY 0,25.247072,0.962131,24.291000,6.882000
lod_7172_1,TEXAS CITY 1_115 kV/TEXAS CITY 1 1/TEXAS CITY 1_115 kV/TEXAS_1/115.000000,TEXAS CITY 1 1,94.708961,0.962126,91.122002,25.818001
lod_7273_1,TEXAS CITY 2_115 kV/TEXAS CITY 2 0/TEXAS CITY 2_115 kV/TEXAS_1/115.000000,TEXAS CITY 2 0,40.943577,0.962129,39.393002,11.161000
lod_7102_1,TOMBALL 1_115 kV/TOMBALL 1 0/TOMBALL 1_115 kV/TOMBA_1/115.000000,TOMBALL 1 0,122.699959,0.962127,118.053001,33.448002
lod_7198_1,TOMBALL 2_115 kV/TOMBALL 2 0/TOMBALL 2_115 kV/TOMBA_1/115.000000,TOMBALL 2 0,89.514252,0.962126,86.124001,24.402000
lod_7393_1,VAN VLECK_115 kV/VAN VLECK 0/VAN VLECK_115 kV/VAN V_1/115.000000,VAN VLECK 0,0.408375,0.962351,0.393000,0.111000
lod_7393_2,VAN VLECK_115 kV/VAN VLECK 0/VAN VLECK_115 kV/VAN V_1/115.000000,VAN VLECK 0,7.193453,0.962125,6.921000,1.961000
lod_7044_1,VICTORIA 2_115 kV/VICTORIA 2 2/VICTORIA 2_115 kV/VICTO_1/115.000000,VICTORIA 2 2,129.550552,0.962126,124.643997,35.316002
lod_7275_1,VICTORIA 3_115 kV/VICTORIA 3 1/VICTORIA 3_115 kV/VICTO_1/115.000000,VICTORIA 3 1,0.377330,0.962022,0.363000,0.103000
lod_7275_2,VICTORIA 3_115 kV/VICTORIA 3 1/VICTORIA 3_115 kV/VICTO_1/115.000000,VICTORIA 3 1,43.594093,0.962126,41.943001,11.884000
lod_7233_1,WALLER_115 kV/WALLER 0/WALLER_115 kV/WALLE_1/115.000000,WALLER 0,34.511101,0.962125,33.203999,9.408000
lod_7116_1,WALLIS_115 kV/WALLIS 0/WALLIS_115 kV/WALLI_1/115.000000,WALLIS 0,12.640774,0.962125,12.162000,3.446000
lod_7301_1,WEBSTER_115 kV/WEBSTER 0/WEBSTER_115 kV/WEBST_1/115.000000,WEBSTER 0,71.900055,0.962127,69.177002,19.600000
lod_7203_1,WEST COLUMBIA_115 kV/WEST COLUMBIA 0/WEST COLUMBIA_115 kV/WEST _1/115.000000,WEST COLUMBIA 0,21.361954,0.962131,20.552999,5.823000
lod_7306_1,WHARTON 1_115 kV/WHARTON 1 2/WHARTON 1_115 kV/WHART_1/115.000000,WHARTON 1 2,0.177609,0.962788,0.171000,0.048000
lod_7306_2,WHARTON 1_115 kV/WHARTON 1 2/WHARTON 1_115 kV/WHART_1/115.000000,WHARTON 1 2,7.813912,0.962130,7.518000,2.130000
lod_7413_1,WHARTON 2_115 kV/WHARTON 2 0/WHARTON 2_115 kV/WHART_1/115.000000,WHARTON 2 0,44.604244,0.962128,42.915001,12.159000
lod_7391_1,WILLIS 1_115 kV/WILLIS 1 2/WILLIS 1_115 kV/WILLI_1/115.000000,WILLIS 1 2,44.529514,0.962126,42.842999,12.139000
lod_7151_1,WILLIS 2_115 kV/WILLIS 2 1/WILLIS 2_115 kV/WILLI_1/115.000000,WILLIS 2 1,45.789120,0.962128,44.055000,12.482000
lod_7239_1,WINNIE_115 kV/WINNIE 0/WINNIE_115 kV/WINNI_1/115.000000,WINNIE 0,44.064827,0.962128,42.396000,12.012000
lod_8101_1,ALTO_115 kV/ALTO 0/ALTO_115 kV/ALTO__1/115.000000,ALTO 0,13.030467,0.962130,12.537000,3.552000
lod_8012_1,ANDERSON_115 kV/ANDERSON 0/ANDERSON_115 kV/ANDER_1/115.000000,ANDERSON 0,7.901274,0.962123,7.602000,2.154000
lod_8002_1,ARP_115 kV/ARP 0/ARP_115 kV/ARP_1_1/115.000000,ARP 0,12.275806,0.962136,11.811000,3.346000
lod_8053_1,ATHENS 1_115 kV/ATHENS 1 0/ATHENS 1_115 kV/ATHEN_1/115.000000,ATHENS 1 0,21.782967,0.962128,20.958000,5.938000
lod_8109_1,ATHENS 2_115 kV/ATHENS 2 0/ATHENS 2_115 kV/ATHEN_1/115.000000,ATHENS 2 0,53.796432,0.962127,51.758999,14.665000
lod_8020_1,BEN WHEELER_115 kV/BEN WHEELER 0/BEN WHEELER_115 kV/BEN W_1/115.000000,BEN WHEELER 0,18.032051,0.962120,17.349001,4.916000
lod_8160_1,BRYAN 1_115 kV/BRYAN 1 2/BRYAN 1_115 kV/BRYAN_1/115.000000,BRYAN 1 2,94.328476,0.962127,90.755997,25.714001
lod_8152_1,BRYAN 2_115 kV/BRYAN 2 0/BRYAN 2_115 kV/BRYAN_1/115.000000,BRYAN 2 0,48.171505,0.962125,46.347000,13.132000
lod_8120_1,BRYAN 3_115 kV/BRYAN 3 0/BRYAN 3_115 kV/BRYAN_1/115.000000,BRYAN 3 0,33.157822,0.962126,31.902000,9.039000
lod_8016_1,BRYAN 4_115 kV/BRYAN 4 0/BRYAN 4_115 kV/BRYAN_1/115.000000,BRYAN 4 0,72.614189,0.962126,69.863998,19.795000
lod_8122_1,BRYAN 5_115 kV/BRYAN 5 0/BRYAN 5_115 kV/BRYAN_1/115.000000,BRYAN 5 0,30.569670,0.962130,29.412001,8.333000
lod_8054_1,BUFFALO_115 kV/BUFFALO 0/BUFFALO_115 kV/BUFFA_1/115.000000,BUFFALO 0,16.794018,0.962128,16.158001,4.578000
lod_8007_1,BULLARD_115 kV/BULLARD 0/BULLARD_115 kV/BULLA_1/115.000000,BULLARD 0,31.249603,0.962124,30.066000,8.519000
lod_8102_1,CALVERT_115 kV/CALVERT 0/CALVERT_115 kV/CALVE_1/115.000000,CALVERT 0,4.948426,0.962124,4.761000,1.349000
lod_8153_1,CANTON_115 kV/CANTON 0/CANTON_115 kV/CANTO_1/115.000000,CANTON 0,40.070511,0.962129,38.553001,10.923000
lod_8003_1,CENTERVILLE_115 kV/CENTERVILLE 0/CENTERVILLE_115 kV/CENTE_1/115.000000,CENTERVILLE 0,12.456847,0.962121,11.985000,3.396000
lod_8008_1,CHANDLER_115 kV/CHANDLER 0/CHANDLER_115 kV/CHAND_1/115.000000,CHANDLER 0,40.765965,0.962126,39.222000,11.113000
lod_8095_1,COLLEGE STATION 1_115 kV/COLLEGE STATION 1 1/COLLEGE STATION 1_115 kV/COLLE_1/115.000000,COLLEGE STATION 1 1,152.593124,0.962127,146.813995,41.597000
lod_8140_1,COLLEGE STATION 2_115 kV/COLLEGE STATION 2 1/COLLEGE STATION 2_115 kV/COLLE_1/115.000000,COLLEGE STATION 2 1,175.146271,0.962127,168.513000,47.744999
lod_8145_1,COMO_115 kV/COMO 0/COMO_115 kV/COMO__1/115.000000,COMO 0,6.398271,0.962135,6.156000,1.744000
lod_8093_1,COOKVILLE_115 kV/COOKVILLE 0/COOKVILLE_115 kV/COOKV_1/115.000000,COOKVILLE 0,5.101308,0.962106,4.908000,1.391000
lod_8118_1,CROCKETT_115 kV/CROCKETT 0/CROCKETT_115 kV/CROCK_1/115.000000,CROCKETT 0,0.611255,0.961955,0.588000,0.167000
lod_8118_2,CROCKETT_115 kV/CROCKETT 0/CROCKETT_115 kV/CROCK_1/115.000000,CROCKETT 0,37.454472,0.962128,36.035999,10.210000
lod_8124_1,CUMBY_115 kV/CUMBY 0/CUMBY_115 kV/CUMBY_1/115.000000,CUMBY 0,12.001633,0.962119,11.547000,3.272000
lod_8124_2,CUMBY_115 kV/CUMBY 0/CUMBY_115 kV/CUMBY_1/115.000000,CUMBY 0,8.989583,0.962114,8.649000,2.451000
lod_8062_1,CUSHING 2_115 kV/CUSHING 2 0/CUSHING 2_115 kV/CUSHI_1/115.000000,CUSHING 2 0,10.595197,0.962134,10.194000,2.888000
lod_8042_1,DIBOLL_115 kV/DIBOLL 0/DIBOLL_115 kV/DIBOL_1/115.000000,DIBOLL 0,28.390163,0.962129,27.315001,7.739000
lod_8066_1,DIKE_115 kV/DIKE 0/DIKE_115 kV/DIKE__1/115.000000,DIKE 0,3.361222,0.962150,3.234000,0.916000
lod_8096_1,EDGEWOOD_115 kV/EDGEWOOD 0/EDGEWOOD_115 kV/EDGEW_1/115.000000,EDGEWOOD 0,11.605622,0.962120,11.166000,3.164000
lod_8090_1,ELKHART_115 kV/ELKHART 0/ELKHART_115 kV/ELKHA_1/115.000000,ELKHART 0,15.805705,0.962121,15.207000,4.309000
lod_8073_1,EMORY_115 kV/EMORY 0/EMORY_115 kV/EMORY_1/115.000000,EMORY 0,19.800022,0.962120,19.049999,5.398000
lod_8022_1,ETOILE_115 kV/ETOILE 0/ETOILE_115 kV/ETOIL_1/115.000000,ETOILE 0,7.156090,0.962118,6.885000,1.951000
lod_8064_1,FAIRFIELD 3_115 kV/FAIRFIELD 3 0/FAIRFIELD 3_115 kV/FAIRF_1/115.000000,FAIRFIELD 3 0,22.063730,0.962122,21.228001,6.015000
lod_8006_1,FLINT_115 kV/FLINT 0/FLINT_115 kV/FLINT_1/115.000000,FLINT 0,38.870110,0.962127,37.397999,10.596000
lod_8086_1,FRANKLIN_115 kV/FRANKLIN 4/FRANKLIN_115 kV/FRANK_1/115.000000,FRANKLIN 4,22.091616,0.962130,21.254999,6.022000
lod_8017_1,FRANKSTON_115 kV/FRANKSTON 0/FRANKSTON_115 kV/FRANK_1/115.000000,FRANKSTON 0,19.163769,0.962128,18.438000,5.224000
lod_8021_1,GARRISON_115 kV/GARRISON 0/GARRISON_115 kV/GARRI_1/115.000000,GARRISON 0,11.156453,0.962134,10.734000,3.041000
lod_8029_1,GRAND SALINE_115 kV/GRAND SALINE 0/GRAND SALINE_115 kV/GRAND_1/115.000000,GRAND SALINE 0,21.695606,0.962130,20.874001,5.914000
lod_8029_2,GRAND SALINE_115 kV/GRAND SALINE 0/GRAND SALINE_115 kV/GRAND_1/115.000000,GRAND SALINE 0,4.967107,0.962129,4.779000,1.354000
lod_8151_1,GRAPELAND_115 kV/GRAPELAND 0/GRAPELAND_115 kV/GRAPE_1/115.000000,GRAPELAND 0,18.063095,0.962127,17.379000,4.924000
lod_8141_1,HEARNE_115 kV/HEARNE 0/HEARNE_115 kV/HEARN_1/115.000000,HEARNE 0,21.767445,0.962125,20.943001,5.934000
lod_8119_1,HENDERSON 1_115 kV/HENDERSON 1 0/HENDERSON 1_115 kV/HENDE_1/115.000000,HENDERSON 1 0,7.988634,0.962117,7.686000,2.178000
lod_8119_2,HENDERSON 1_115 kV/HENDERSON 1 0/HENDERSON 1_115 kV/HENDE_1/115.000000,HENDERSON 1 0,41.900841,0.962129,40.313999,11.422000
lod_8146_1,HENDERSON 2_115 kV/HENDERSON 2 0/HENDERSON 2_115 kV/HENDE_1/115.000000,HENDERSON 2 0,51.878738,0.962128,49.914001,14.142000
lod_8015_1,HUNTINGTON_115 kV/HUNTINGTON 0/HUNTINGTON_115 kV/HUNTI_1/115.000000,HUNTINGTON 0,24.870012,0.962123,23.927999,6.780000
lod_8143_1,IOLA_115 kV/IOLA 0/IOLA_115 kV/IOLA__1/115.000000,IOLA 0,13.164668,0.962121,12.666000,3.589000
lod_8143_2,IOLA_115 kV/IOLA 0/IOLA_115 kV/IOLA__1/115.000000,IOLA 0,10.682557,0.962129,10.278000,2.912000
lod_8114_1,JACKSONVILLE 1_115 kV/JACKSONVILLE 1 2/JACKSONVILLE 1_115 kV/JACKS_1/115.000000,JACKSONVILLE 1 2,1.699292,0.962165,1.635000,0.463000
lod_8114_2,JACKSONVILLE 1_115 kV/JACKSONVILLE 1 2/JACKSONVILLE 1_115 kV/JACKS_1/115.000000,JACKSONVILLE 1 2,23.675661,0.962127,22.778999,6.454000
lod_8121_1,JACKSONVILLE 2_115 kV/JACKSONVILLE 2 0/JACKSONVILLE 2_115 kV/JACKS_1/115.000000,JACKSONVILLE 2 0,82.280273,0.962126,79.164001,22.430000
lod_8103_1,JEWETT 2_115 kV/JEWETT 2 0/JEWETT 2_115 kV/JEWET_1/115.000000,JEWETT 2 0,8.474894,0.962136,8.154000,2.310000
lod_8026_1,LINDALE_115 kV/LINDALE 0/LINDALE_115 kV/LINDA_1/115.000000,LINDALE 0,57.251335,0.962126,55.083000,15.607000
lod_8014_1,LOVELADY_115 kV/LOVELADY 0/LOVELADY_115 kV/LOVEL_1/115.000000,LOVELADY 0,15.746503,0.962118,15.150000,4.293000
lod_8111_1,LUFKIN 2_115 kV/LUFKIN 2 0/LUFKIN 2_115 kV/LUFKI_1/115.000000,LUFKIN 2 0,90.537041,0.962126,87.108002,24.681000
lod_8005_1,LUFKIN 3_115 kV/LUFKIN 3 1/LUFKIN 3_115 kV/LUFKI_1/115.000000,LUFKIN 3 1,106.027504,0.962128,102.012001,28.903000
lod_8123_1,MALAKOFF_115 kV/MALAKOFF 0/MALAKOFF_115 kV/MALAK_1/115.000000,MALAKOFF 0,18.215977,0.962122,17.525999,4.966000
lod_8010_1,MARQUEZ_115 kV/MARQUEZ 0/MARQUEZ_115 kV/MARQU_1/115.000000,MARQUEZ 0,5.606248,0.962141,5.394000,1.528000
lod_8037_1,MIDWAY_115 kV/MIDWAY 0/MIDWAY_115 kV/MIDWA_1/115.000000,MIDWAY 0,11.730346,0.962120,11.286000,3.198000
lod_8013_1,MINEOLA_115 kV/MINEOLA 0/MINEOLA_115 kV/MINEO_1/115.000000,MINEOLA 0,62.392891,0.962129,60.029999,17.007999
lod_8106_1,MOUNT PLEASANT 2_115 kV/MOUNT PLEASANT 2 1/MOUNT PLEASANT 2_115 kV/MOUNT_1/115.000000,MOUNT PLEASANT 2 1,4.805021,0.962119,4.623000,1.310000
lod_8106_2,MOUNT PLEASANT 2_115 kV/MOUNT PLEASANT 2 1/MOUNT PLEASANT 2_115 kV/MOUNT_1/115.000000,MOUNT PLEASANT 2 1,7.658144,0.962113,7.368000,2.088000
lod_8106_3,MOUNT PLEASANT 2_115 kV/MOUNT PLEASANT 2 1/MOUNT PLEASANT 2_115 kV/MOUNT_1/115.000000,MOUNT PLEASANT 2 1,1.231715,0.962073,1.185000,0.336000
lod_8106_4,MOUNT PLEASANT 2_115 kV/MOUNT PLEASANT 2 1/MOUNT PLEASANT 2_115 kV/MOUNT_1/115.000000,MOUNT PLEASANT 2 1,1.905059,0.962175,1.833000,0.519000
lod_8106_5,MOUNT PLEASANT 2_115 kV/MOUNT PLEASANT 2 1/MOUNT PLEASANT 2_115 kV/MOUNT_1/115.000000,MOUNT PLEASANT 2 1,88.220169,0.962127,84.878998,24.049000
lod_8142_1,MOUNT VERNON_115 kV/MOUNT VERNON 0/MOUNT VERNON_115 kV/MOUNT_1/115.000000,MOUNT VERNON 0,23.242287,0.962126,22.362000,6.336000
lod_8040_1,MURCHISON_115 kV/MURCHISON 0/MURCHISON_115 kV/MURCH_1/115.000000,MURCHISON 0,8.655933,0.962115,8.328000,2.360000
lod_8040_2,MURCHISON_115 kV/MURCHISON 0/MURCHISON_115 kV/MURCH_1/115.000000,MURCHISON 0,10.146300,0.962124,9.762000,2.766000
lod_8125_1,NACOGDOCHES 1_115 kV/NACOGDOCHES 1 0/NACOGDOCHES 1_115 kV/NACOG_1/115.000000,NACOGDOCHES 1 0,46.939789,0.962126,45.161999,12.796000
lod_8041_1,NACOGDOCHES 2_115 kV/NACOGDOCHES 2 0/NACOGDOCHES 2_115 kV/NACOG_1/115.000000,NACOGDOCHES 2 0,54.850266,0.962128,52.772999,14.952000
lod_8063_1,NACOGDOCHES 3_115 kV/NACOGDOCHES 3 0/NACOGDOCHES 3_115 kV/NACOG_1/115.000000,NACOGDOCHES 3 0,72.108971,0.962127,69.377998,19.657000
lod_8104_1,NAVASOTA_115 kV/NAVASOTA 0/NAVASOTA_115 kV/NAVAS_1/115.000000,NAVASOTA 0,48.364635,0.962129,46.533001,13.184000
lod_8001_1,NORMANGEE_115 kV/NORMANGEE 0/NORMANGEE_115 kV/NORMA_1/115.000000,NORMANGEE 0,11.243814,0.962129,10.818000,3.065000
lod_8092_1,OAKWOOD_115 kV/OAKWOOD 0/OAKWOOD_115 kV/OAKWO_1/115.000000,OAKWOOD 0,7.386856,0.962114,7.107000,2.014000
lod_8028_1,OVERTON_115 kV/OVERTON 0/OVERTON_115 kV/OVERT_1/115.000000,OVERTON 0,25.010260,0.962125,24.063000,6.818000
lod_8025_1,PALESTINE 1_115 kV/PALESTINE 1 0/PALESTINE 1_115 kV/PALES_1/115.000000,PALESTINE 1 0,52.761284,0.962126,50.763000,14.383000
lod_8072_1,PALESTINE 2_115 kV/PALESTINE 2 0/PALESTINE 2_115 kV/PALES_1/115.000000,PALESTINE 2 0,3.002846,0.962087,2.889000,0.819000
lod_8072_2,PALESTINE 2_115 kV/PALESTINE 2 0/PALESTINE 2_115 kV/PALES_1/115.000000,PALESTINE 2 0,69.835793,0.962128,67.191002,19.037001
lod_8009_1,PLANTERSVILLE_115 kV/PLANTERSVILLE 0/PLANTERSVILLE_115 kV/PLANT_1/115.000000,PLANTERSVILLE 0,10.193139,0.962118,9.807000,2.779000
lod_8110_1,POINT_115 kV/POINT 0/POINT_115 kV/POINT_1/115.000000,POINT 0,21.212505,0.962121,20.409000,5.783000
lod_8137_1,POLLOK_115 kV/POLLOK 0/POLLOK_115 kV/POLLO_1/115.000000,POLLOK 0,5.930693,0.962113,5.706000,1.617000
lod_8137_2,POLLOK_115 kV/POLLOK 0/POLLOK_115 kV/POLLO_1/115.000000,POLLOK 0,15.412854,0.962119,14.829000,4.202000
lod_8137_3,POLLOK_115 kV/POLLOK 0/POLLOK_115 kV/POLLO_1/115.000000,POLLOK 0,3.935114,0.962107,3.786000,1.073000
lod_8055_1,RUSK_115 kV/RUSK 0/RUSK_115 kV/RUSK__1/115.000000,RUSK 0,35.119198,0.962123,33.789001,9.574000
lod_8107_1,SCROGGINS_115 kV/SCROGGINS 0/SCROGGINS_115 kV/SCROG_1/115.000000,SCROGGINS 0,5.132353,0.962132,4.938000,1.399000
lod_8107_2,SCROGGINS_115 kV/SCROGGINS 0/SCROGGINS_115 kV/SCROG_1/115.000000,SCROGGINS 0,4.440054,0.962150,4.272000,1.210000
lod_8032_1,SHIRO_115 kV/SHIRO 2/SHIRO_115 kV/SHIRO_1/115.000000,SHIRO 2,4.028521,0.962140,3.876000,1.098000
lod_8032_2,SHIRO_115 kV/SHIRO 2/SHIRO_115 kV/SHIRO_1/115.000000,SHIRO 2,0.614142,0.962319,0.591000,0.167000
lod_8032_3,SHIRO_115 kV/SHIRO 2/SHIRO_115 kV/SHIRO_1/115.000000,SHIRO 2,76.386948,0.962128,73.494003,20.823000
lod_8144_1,STREETMAN_115 kV/STREETMAN 0/STREETMAN_115 kV/STREE_1/115.000000,STREETMAN 0,0.286810,0.962309,0.276000,0.078000
lod_8144_2,STREETMAN_115 kV/STREETMAN 0/STREETMAN_115 kV/STREE_1/115.000000,STREETMAN 0,5.996214,0.962107,5.769000,1.635000
lod_8038_1,SULPHUR SPRINGS_115 kV/SULPHUR SPRINGS 0/SULPHUR SPRINGS_115 kV/SULPH_1/115.000000,SULPHUR SPRINGS 0,76.034615,0.962128,73.154999,20.726999
lod_8132_1,TEAGUE_115 kV/TEAGUE 0/TEAGUE_115 kV/TEAGU_1/115.000000,TEAGUE 0,22.793119,0.962132,21.930000,6.213000
lod_8011_1,TENNESSEE COLONY_115 kV/TENNESSEE COLONY 0/TENNESSEE COLONY_115 kV/TENNE_1/115.000000,TENNESSEE COLONY 0,0.205767,0.962254,0.198000,0.056000
lod_8011_2,TENNESSEE COLONY_115 kV/TENNESSEE COLONY 0/TENNESSEE COLONY_115 kV/TENNE_1/115.000000,TENNESSEE COLONY 0,28.115717,0.962131,27.051001,7.664000
lod_8065_1,TRINIDAD 2_115 kV/TRINIDAD 2 0/TRINIDAD 2_115 kV/TRINI_1/115.000000,TRINIDAD 2 0,7.124773,0.962136,6.855000,1.942000
lod_8138_1,TYLER 1_115 kV/TYLER 1 0/TYLER 1_115 kV/TYLER_1/115.000000,TYLER 1 0,6.760079,0.962119,6.504000,1.843000
lod_8100_1,TYLER 2_115 kV/TYLER 2 0/TYLER 2_115 kV/TYLER_1/115.000000,TYLER 2 0,42.752068,0.962129,41.132999,11.654000
lod_8089_1,TYLER 3_115 kV/TYLER 3 0/TYLER 3_115 kV/TYLER_1/115.000000,TYLER 3 0,22.313179,0.962122,21.468000,6.083000
lod_8019_1,TYLER 4_115 kV/TYLER 4 1/TYLER 4_115 kV/TYLER_1/115.000000,TYLER 4 1,107.178177,0.962127,103.119003,29.216999
lod_8154_1,TYLER 5_115 kV/TYLER 5 0/TYLER 5_115 kV/TYLER_1/115.000000,TYLER 5 0,27.348692,0.962130,26.313000,7.455000
lod_8135_1,TYLER 6_115 kV/TYLER 6 0/TYLER 6_115 kV/TYLER_1/115.000000,TYLER 6 0,84.403740,0.962126,81.207001,23.009001
