Nombre,Subestacion_i,Nodo_i,Subestacion_j,Nodo_j,V_nom[kV],Longitud [km],R[Ohm/km],R[pu],X[Ohm/km],X[pu],C[uF/km],R0[Ohm/km],X0[Ohm/km],C0[uF/km],I_nominal [kA],Carga_maxima [%],Fuera_servicio
lne_6128_6276_1,SAN ANTONIO 35_115 kV/SAN ANTONIO 35 0/SAN ANTONIO 35_115 kV/SAN A_1/115.000000,SAN ANTONIO 35 0,VON ORMY_115 kV/VON ORMY 0/VON ORMY_115 kV/VON O_1/115.000000,VON ORMY 0,115.000000,1.000000,2.141128,0.016190,5.233132,0.039570,0.103897,0.000000,0.000000,0.000000,1.004087,100.000000,0.000000
lne_6129_6309_1,MEDINA_115 kV/MEDINA 0/MEDINA_115 kV/MEDIN_1/115.000000,MEDINA 0,HONDO_115 kV/HONDO 1/HONDO_115 kV/HONDO_1/115.000000,HONDO 1,115.000000,1.000000,3.242770,0.024520,14.182490,0.107240,0.327536,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6129_6336_1,MEDINA_115 kV/MEDINA 0/MEDINA_115 kV/MEDIN_1/115.000000,MEDINA 0,BANDERA_115 kV/BANDERA 0/BANDERA_115 kV/BANDE_1/115.000000,BANDERA 0,115.000000,1.000000,1.654447,0.012510,9.935943,0.075130,0.204585,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6130_6230_1,MANCHACA_115 kV/MANCHACA 0/MANCHACA_115 kV/MANCH_1/115.000000,MANCHACA 0,SAN MARCOS_115 kV/SAN MARCOS 2/SAN MARCOS_115 kV/SAN M_1/115.000000,SAN MARCOS 2,115.000000,1.000000,0.542225,0.004100,4.628750,0.035000,0.116333,0.000000,0.000000,0.000000,1.154701,100.000000,0.000000
lne_6130_6231_1,MANCHACA_115 kV/MANCHACA 0/MANCHACA_115 kV/MANCH_1/115.000000,MANCHACA 0,BUDA_115 kV/BUDA 0/BUDA_115 kV/BUDA__1/115.000000,BUDA 0,115.000000,1.000000,0.694313,0.005250,3.093328,0.023390,0.068797,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6131_6251_1,SPRING BRANCH_115 kV/SPRING BRANCH 0/SPRING BRANCH_115 kV/SPRIN_1/115.000000,SPRING BRANCH 0,CANYON LAKE_115 kV/CANYON LAKE 0/CANYON LAKE_115 kV/CANYO_1/115.000000,CANYON LAKE 0,115.000000,1.000000,3.410728,0.025790,8.338363,0.063050,0.165674,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6132_6137_1,AUSTIN 19_115 kV/AUSTIN 19 0/AUSTIN 19_115 kV/AUSTI_1/115.000000,AUSTIN 19 0,AUSTIN 35_115 kV/AUSTIN 35 0/AUSTIN 35_115 kV/AUSTI_1/115.000000,AUSTIN 35 0,115.000000,1.000000,1.231247,0.009310,7.395420,0.055920,0.152235,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6132_6175_1,AUSTIN 19_115 kV/AUSTIN 19 0/AUSTIN 19_115 kV/AUSTI_1/115.000000,AUSTIN 19 0,AUSTIN 16_115 kV/AUSTIN 16 0/AUSTIN 16_115 kV/AUSTI_1/115.000000,AUSTIN 16 0,115.000000,1.000000,0.450972,0.003410,1.971848,0.014910,0.045530,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_6133_6190_1,FLATONIA_115 kV/FLATONIA 0/FLATONIA_115 kV/FLATO_1/115.000000,FLATONIA 0,SHINER_115 kV/SHINER 0/SHINER_115 kV/SHINE_1/115.000000,SHINER 0,115.000000,1.000000,1.933495,0.014620,8.020963,0.060650,0.206390,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6134_6140_1,GRANGER_115 kV/GRANGER 0/GRANGER_115 kV/GRANG_1/115.000000,GRANGER 0,JARRELL_115 kV/JARRELL 0/JARRELL_115 kV/JARRE_1/115.000000,JARRELL 0,115.000000,1.000000,1.457395,0.011020,6.371805,0.048180,0.147221,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6134_6358_1,GRANGER_115 kV/GRANGER 0/GRANGER_115 kV/GRANG_1/115.000000,GRANGER 0,GEORGETOWN 1_115 kV/GEORGETOWN 1 0/GEORGETOWN 1_115 kV/GEORG_1/115.000000,GEORGETOWN 1 0,115.000000,1.000000,2.022102,0.015290,8.844880,0.066880,0.204384,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6135_6195_1,FAYETTEVILLE_115 kV/FAYETTEVILLE 0/FAYETTEVILLE_115 kV/FAYET_1/115.000000,FAYETTEVILLE 0,INDUSTRY_115 kV/INDUSTRY 0/INDUSTRY_115 kV/INDUS_1/115.000000,INDUSTRY 0,115.000000,1.000000,2.380500,0.018000,9.875108,0.074670,0.254126,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6136_6358_1,GEORGETOWN 2_115 kV/GEORGETOWN 2 0/GEORGETOWN 2_115 kV/GEORG_1/115.000000,GEORGETOWN 2 0,GEORGETOWN 1_115 kV/GEORGETOWN 1 0/GEORGETOWN 1_115 kV/GEORG_1/115.000000,GEORGETOWN 1 0,115.000000,1.000000,1.288115,0.009740,5.738328,0.043390,0.127565,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6137_6184_1,AUSTIN 35_115 kV/AUSTIN 35 0/AUSTIN 35_115 kV/AUSTI_1/115.000000,AUSTIN 35 0,AUSTIN 32_115 kV/AUSTIN 32 0/AUSTIN 32_115 kV/AUSTI_1/115.000000,AUSTIN 32 0,115.000000,1.000000,2.381823,0.018010,5.721135,0.043260,0.117737,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6137_6217_1,AUSTIN 35_115 kV/AUSTIN 35 0/AUSTIN 35_115 kV/AUSTI_1/115.000000,AUSTIN 35 0,AUSTIN 36_115 kV/AUSTIN 36 0/AUSTIN 36_115 kV/AUSTI_1/115.000000,AUSTIN 36 0,115.000000,1.000000,1.030228,0.007790,2.520685,0.019060,0.050143,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6138_6157_1,PIPE CREEK_115 kV/PIPE CREEK 0/PIPE CREEK_115 kV/PIPE _1/115.000000,PIPE CREEK 0,BOERNE 1_115 kV/BOERNE 1 0/BOERNE 1_115 kV/BOERN_1/115.000000,BOERNE 1 0,115.000000,1.000000,4.975245,0.037620,12.161710,0.091960,0.241490,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6138_6286_1,PIPE CREEK_115 kV/PIPE CREEK 0/PIPE CREEK_115 kV/PIPE _1/115.000000,PIPE CREEK 0,BOERNE 2_115 kV/BOERNE 2 1/BOERNE 2_115 kV/BOERN_1/115.000000,BOERNE 2 1,115.000000,1.000000,2.712447,0.020510,12.087650,0.091400,0.268768,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6139_6339_1,RED ROCK_115 kV/RED ROCK 0/RED ROCK_115 kV/RED R_1/115.000000,RED ROCK 0,CEDAR CREEK 2_115 kV/CEDAR CREEK 2 0/CEDAR CREEK 2_115 kV/CEDAR_1/115.000000,CEDAR CREEK 2 0,115.000000,1.000000,2.355373,0.017810,13.452470,0.101720,0.306476,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6141_6161_1,SAN ANTONIO 1_500 kV/SAN ANTONIO 1 0/SAN ANTONIO 1_500 kV/SAN A_1/500.000000,SAN ANTONIO 1 0,SEGUIN 1_500 kV/SEGUIN 1 0/SEGUIN 1_500 kV/SEGUI_1/500.000000,SEGUIN 1 0,500.000000,1.000000,1.300000,0.000520,15.675000,0.006270,0.441708,0.000000,0.000000,0.000000,2.332495,100.000000,0.000000
lne_6141_6197_1,SAN ANTONIO 1_500 kV/SAN ANTONIO 1 0/SAN ANTONIO 1_500 kV/SAN A_1/500.000000,SAN ANTONIO 1 0,SAN ANTONIO 37_500 kV/SAN ANTONIO 37 0/SAN ANTONIO 37_500 kV/SAN A_1/500.000000,SAN ANTONIO 37 0,500.000000,1.000000,0.350000,0.000140,7.950000,0.003180,0.292559,0.000000,0.000000,0.000000,5.025257,100.000000,0.000000
lne_6141_6239_1,SAN ANTONIO 1_500 kV/SAN ANTONIO 1 0/SAN ANTONIO 1_500 kV/SAN A_1/500.000000,SAN ANTONIO 1 0,ELMENDORF_500 kV/ELMENDORF 0/ELMENDORF_500 kV/ELMEN_1/500.000000,ELMENDORF 0,500.000000,1.000000,0.625000,0.000250,7.600000,0.003040,0.214520,0.000000,0.000000,0.000000,2.771281,100.000000,0.000000
lne_6142_6162_1,SAN ANTONIO 1_230 kV/SAN ANTONIO 1 1/SAN ANTONIO 1_230 kV/SAN A_1/230.000000,SAN ANTONIO 1 1,SEGUIN 1_230 kV/SEGUIN 1 1/SEGUIN 1_230 kV/SEGUI_1/230.000000,SEGUIN 1 1,230.000000,1.000000,2.819570,0.005330,20.128450,0.038050,0.347844,0.000000,0.000000,0.000000,1.112027,100.000000,0.000000
lne_6143_6284_1,SAN ANTONIO 1_115 kV/SAN ANTONIO 1 2/SAN ANTONIO 1_115 kV/SAN A_1/115.000000,SAN ANTONIO 1 2,SAN ANTONIO 16_115 kV/SAN ANTONIO 16 0/SAN ANTONIO 16_115 kV/SAN A_1/115.000000,SAN ANTONIO 16 0,115.000000,1.000000,0.810692,0.006130,5.651042,0.042730,0.140201,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6143_6284_2,SAN ANTONIO 1_115 kV/SAN ANTONIO 1 2/SAN ANTONIO 1_115 kV/SAN A_1/115.000000,SAN ANTONIO 1 2,SAN ANTONIO 16_115 kV/SAN ANTONIO 16 0/SAN ANTONIO 16_115 kV/SAN A_1/115.000000,SAN ANTONIO 16 0,115.000000,1.000000,0.810692,0.006130,5.651042,0.042730,0.140201,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6143_6312_1,SAN ANTONIO 1_115 kV/SAN ANTONIO 1 2/SAN ANTONIO 1_115 kV/SAN A_1/115.000000,SAN ANTONIO 1 2,SAN ANTONIO 8_115 kV/SAN ANTONIO 8 0/SAN ANTONIO 8_115 kV/SAN A_1/115.000000,SAN ANTONIO 8 0,115.000000,1.000000,0.283015,0.002140,1.971848,0.014910,0.048940,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_6143_6312_2,SAN ANTONIO 1_115 kV/SAN ANTONIO 1 2/SAN ANTONIO 1_115 kV/SAN A_1/115.000000,SAN ANTONIO 1 2,SAN ANTONIO 8_115 kV/SAN ANTONIO 8 0/SAN ANTONIO 8_115 kV/SAN A_1/115.000000,SAN ANTONIO 8 0,115.000000,1.000000,0.283015,0.002140,1.971848,0.014910,0.048940,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_6143_6312_3,SAN ANTONIO 1_115 kV/SAN ANTONIO 1 2/SAN ANTONIO 1_115 kV/SAN A_1/115.000000,SAN ANTONIO 1 2,SAN ANTONIO 8_115 kV/SAN ANTONIO 8 0/SAN ANTONIO 8_115 kV/SAN A_1/115.000000,SAN ANTONIO 8 0,115.000000,1.000000,0.283015,0.002140,1.971848,0.014910,0.048940,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_6143_6312_4,SAN ANTONIO 1_115 kV/SAN ANTONIO 1 2/SAN ANTONIO 1_115 kV/SAN A_1/115.000000,SAN ANTONIO 1 2,SAN ANTONIO 8_115 kV/SAN ANTONIO 8 0/SAN ANTONIO 8_115 kV/SAN A_1/115.000000,SAN ANTONIO 8 0,115.000000,1.000000,0.283015,0.002140,1.971848,0.014910,0.048940,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_6150_6356_1,SAN ANTONIO 36_115 kV/SAN ANTONIO 36 0/SAN ANTONIO 36_115 kV/SAN A_1/115.000000,SAN ANTONIO 36 0,SAN ANTONIO 34_115 kV/SAN ANTONIO 34 0/SAN ANTONIO 34_115 kV/SAN A_1/115.000000,SAN ANTONIO 34 0,115.000000,1.000000,0.539580,0.004080,3.483465,0.026340,0.100888,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6150_6356_2,SAN ANTONIO 36_115 kV/SAN ANTONIO 36 0/SAN ANTONIO 36_115 kV/SAN A_1/115.000000,SAN ANTONIO 36 0,SAN ANTONIO 34_115 kV/SAN ANTONIO 34 0/SAN ANTONIO 34_115 kV/SAN A_1/115.000000,SAN ANTONIO 34 0,115.000000,1.000000,0.539580,0.004080,3.483465,0.026340,0.100888,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6151_6190_1,SCHULENBURG_115 kV/SCHULENBURG 0/SCHULENBURG_115 kV/SCHUL_1/115.000000,SCHULENBURG 0,SHINER_115 kV/SHINER 0/SHINER_115 kV/SHINE_1/115.000000,SHINER 0,115.000000,1.000000,1.967880,0.014880,8.770821,0.066320,0.194957,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6151_6311_1,SCHULENBURG_115 kV/SCHULENBURG 0/SCHULENBURG_115 kV/SCHUL_1/115.000000,SCHULENBURG 0,NEW ULM_115 kV/NEW ULM 0/NEW ULM_115 kV/NEW U_1/115.000000,NEW ULM 0,115.000000,1.000000,2.715092,0.020530,12.098230,0.091480,0.268969,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6151_6327_1,SCHULENBURG_115 kV/SCHULENBURG 0/SCHULENBURG_115 kV/SCHUL_1/115.000000,SCHULENBURG 0,WEIMAR_115 kV/WEIMAR 0/WEIMAR_115 kV/WEIMA_1/115.000000,WEIMAR 0,115.000000,1.000000,6.686560,0.050560,16.344780,0.123590,0.324528,0.000000,0.000000,0.000000,0.753066,100.000000,0.000000
lne_6152_6177_1,SAN ANTONIO 22_230 kV/SAN ANTONIO 22 0/SAN ANTONIO 22_230 kV/SAN A_1/230.000000,SAN ANTONIO 22 0,SAN ANTONIO 51_230 kV/SAN ANTONIO 51 0/SAN ANTONIO 51_230 kV/SAN A_1/230.000000,SAN ANTONIO 51 0,230.000000,1.000000,2.666160,0.005040,19.044001,0.036000,0.329091,0.000000,0.000000,0.000000,1.112027,100.000000,0.000000
lne_6152_6198_1,SAN ANTONIO 22_230 kV/SAN ANTONIO 22 0/SAN ANTONIO 22_230 kV/SAN A_1/230.000000,SAN ANTONIO 22 0,SAN ANTONIO 37_230 kV/SAN ANTONIO 37 1/SAN ANTONIO 37_230 kV/SAN A_1/230.000000,SAN ANTONIO 37 1,230.000000,1.000000,1.311920,0.002480,12.849410,0.024290,0.234320,0.000000,0.000000,0.000000,1.375600,100.000000,0.000000
lne_6153_6241_1,SAN ANTONIO 22_115 kV/SAN ANTONIO 22 1/SAN ANTONIO 22_115 kV/SAN A_1/115.000000,SAN ANTONIO 22 1,ELMENDORF_115 kV/ELMENDORF 2/ELMENDORF_115 kV/ELMEN_1/115.000000,ELMENDORF 2,115.000000,1.000000,0.581900,0.004400,4.056108,0.030670,0.100487,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6153_6241_2,SAN ANTONIO 22_115 kV/SAN ANTONIO 22 1/SAN ANTONIO 22_115 kV/SAN A_1/115.000000,SAN ANTONIO 22 1,ELMENDORF_115 kV/ELMENDORF 2/ELMENDORF_115 kV/ELMEN_1/115.000000,ELMENDORF 2,115.000000,1.000000,0.581900,0.004400,4.056108,0.030670,0.100487,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6153_6324_1,SAN ANTONIO 22_115 kV/SAN ANTONIO 22 1/SAN ANTONIO 22_115 kV/SAN A_1/115.000000,SAN ANTONIO 22 1,SAN ANTONIO 7_115 kV/SAN ANTONIO 7 0/SAN ANTONIO 7_115 kV/SAN A_1/115.000000,SAN ANTONIO 7 0,115.000000,1.000000,0.809370,0.006120,5.528050,0.041800,0.142608,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6153_6324_2,SAN ANTONIO 22_115 kV/SAN ANTONIO 22 1/SAN ANTONIO 22_115 kV/SAN A_1/115.000000,SAN ANTONIO 22 1,SAN ANTONIO 7_115 kV/SAN ANTONIO 7 0/SAN ANTONIO 7_115 kV/SAN A_1/115.000000,SAN ANTONIO 7 0,115.000000,1.000000,0.809370,0.006120,5.528050,0.041800,0.142608,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6154_6176_1,DRIPPING SPRINGS_115 kV/DRIPPING SPRINGS 0/DRIPPING SPRINGS_115 kV/DRIPP_1/115.000000,DRIPPING SPRINGS 0,AUSTIN 39_115 kV/AUSTIN 39 0/AUSTIN 39_115 kV/AUSTI_1/115.000000,AUSTIN 39 0,115.000000,1.000000,1.571130,0.011880,6.517280,0.049280,0.167679,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6154_6252_1,DRIPPING SPRINGS_115 kV/DRIPPING SPRINGS 0/DRIPPING SPRINGS_115 kV/DRIPP_1/115.000000,DRIPPING SPRINGS 0,JOHNSON CITY_115 kV/JOHNSON CITY 0/JOHNSON CITY_115 kV/JOHNS_1/115.000000,JOHNSON CITY 0,115.000000,1.000000,2.908177,0.021990,12.061200,0.091200,0.310487,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6155_6284_1,SAN ANTONIO 26_115 kV/SAN ANTONIO 26 0/SAN ANTONIO 26_115 kV/SAN A_1/115.000000,SAN ANTONIO 26 0,SAN ANTONIO 16_115 kV/SAN ANTONIO 16 0/SAN ANTONIO 16_115 kV/SAN A_1/115.000000,SAN ANTONIO 16 0,115.000000,1.000000,1.286792,0.009730,7.351778,0.055590,0.167479,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6156_6282_1,MARBLE FALLS 3_115 kV/MARBLE FALLS 3 0/MARBLE FALLS 3_115 kV/MARBL_1/115.000000,MARBLE FALLS 3 0,SPICEWOOD_115 kV/SPICEWOOD 0/SPICEWOOD_115 kV/SPICE_1/115.000000,SPICEWOOD 0,115.000000,1.000000,1.154542,0.008730,7.883423,0.059610,0.203381,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6158_6341_1,WASHINGTON_115 kV/WASHINGTON 0/WASHINGTON_115 kV/WASHI_1/115.000000,WASHINGTON 0,CHAPPELL HILL_115 kV/CHAPPELL HILL 0/CHAPPELL HILL_115 kV/CHAPP_1/115.000000,CHAPPELL HILL 0,115.000000,1.000000,3.724160,0.028160,9.104090,0.068840,0.180717,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6159_6281_1,SCHERTZ_115 kV/SCHERTZ 0/SCHERTZ_115 kV/SCHER_1/115.000000,SCHERTZ 0,UNIVERSAL CITY_115 kV/UNIVERSAL CITY 0/UNIVERSAL CITY_115 kV/UNIVE_1/115.000000,UNIVERSAL CITY 0,115.000000,1.000000,0.272435,0.002060,1.194218,0.009030,0.027679,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_6160_6175_1,AUSTIN 8_115 kV/AUSTIN 8 0/AUSTIN 8_115 kV/AUSTI_1/115.000000,AUSTIN 8 0,AUSTIN 16_115 kV/AUSTIN 16 0/AUSTIN 16_115 kV/AUSTI_1/115.000000,AUSTIN 16 0,115.000000,1.000000,0.285660,0.002160,1.955977,0.014790,0.050544,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6160_6175_2,AUSTIN 8_115 kV/AUSTIN 8 0/AUSTIN 8_115 kV/AUSTI_1/115.000000,AUSTIN 8 0,AUSTIN 16_115 kV/AUSTIN 16 0/AUSTIN 16_115 kV/AUSTI_1/115.000000,AUSTIN 16 0,115.000000,1.000000,0.285660,0.002160,1.955977,0.014790,0.050544,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6160_6233_1,AUSTIN 8_115 kV/AUSTIN 8 0/AUSTIN 8_115 kV/AUSTI_1/115.000000,AUSTIN 8 0,AUSTIN 4_115 kV/AUSTIN 4 0/AUSTIN 4_115 kV/AUSTI_1/115.000000,AUSTIN 4 0,115.000000,1.000000,0.695635,0.005260,3.097295,0.023420,0.068797,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6160_6330_1,AUSTIN 8_115 kV/AUSTIN 8 0/AUSTIN 8_115 kV/AUSTI_1/115.000000,AUSTIN 8 0,AUSTIN 9_115 kV/AUSTIN 9 0/AUSTIN 9_115 kV/AUSTI_1/115.000000,AUSTIN 9 0,115.000000,1.000000,0.950877,0.007190,4.160585,0.031460,0.096075,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6161_7018_1,SEGUIN 1_500 kV/SEGUIN 1 0/SEGUIN 1_500 kV/SEGUI_1/500.000000,SEGUIN 1 0,NURSERY_500 kV/NURSERY 0/NURSERY_500 kV/NURSE_1/500.000000,NURSERY 0,500.000000,1.000000,2.100000,0.000840,42.799999,0.017120,1.267096,0.000000,0.000000,0.000000,3.632688,100.000000,0.000000
lne_6162_6277_1,SEGUIN 1_230 kV/SEGUIN 1 1/SEGUIN 1_230 kV/SEGUI_1/230.000000,SEGUIN 1 1,KYLE_230 kV/KYLE 0/KYLE_230 kV/KYLE__1/230.000000,KYLE 0,230.000000,1.000000,2.676740,0.005060,19.118059,0.036140,0.330445,0.000000,0.000000,0.000000,1.112027,100.000000,0.000000
lne_6162_6279_1,SEGUIN 1_230 kV/SEGUIN 1 1/SEGUIN 1_230 kV/SEGUI_1/230.000000,SEGUIN 1 1,SEGUIN 2_230 kV/SEGUIN 2 0/SEGUIN 2_230 kV/SEGUI_1/230.000000,SEGUIN 2 0,230.000000,1.000000,0.460230,0.000870,3.300960,0.006240,0.057063,0.000000,0.000000,0.000000,1.112027,100.000000,0.000000
lne_6163_6280_1,SEGUIN 1_115 kV/SEGUIN 1 2/SEGUIN 1_115 kV/SEGUI_1/115.000000,SEGUIN 1 2,SEGUIN 2_115 kV/SEGUIN 2 1/SEGUIN 2_115 kV/SEGUI_1/115.000000,SEGUIN 2 1,115.000000,1.000000,0.654638,0.004950,2.715092,0.020530,0.069800,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6168_6209_1,SAN ANTONIO 45_115 kV/SAN ANTONIO 45 0/SAN ANTONIO 45_115 kV/SAN A_1/115.000000,SAN ANTONIO 45 0,MICO_115 kV/MICO 0/MICO_115 kV/MICO__1/115.000000,MICO 0,115.000000,1.000000,2.385790,0.018040,9.894944,0.074820,0.254728,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
lne_6168_6261_1,SAN ANTONIO 45_115 kV/SAN ANTONIO 45 0/SAN ANTONIO 45_115 kV/SAN A_1/115.000000,SAN ANTONIO 45 0,LACKLAND A F B_115 kV/LACKLAND A F B 0/LACKLAND A F B_115 kV/LACKL_1/115.000000,LACKLAND A F B 0,115.000000,1.000000,0.390137,0.002950,0.954845,0.007220,0.018854,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6169_6239_1,SAN ANTONIO 52_500 kV/SAN ANTONIO 52 0/SAN ANTONIO 52_500 kV/SAN A_1/500.000000,SAN ANTONIO 52 0,ELMENDORF_500 kV/ELMENDORF 0/ELMENDORF_500 kV/ELMEN_1/500.000000,ELMENDORF 0,500.000000,1.000000,1.625000,0.000650,19.549999,0.007820,0.551058,0.000000,0.000000,0.000000,2.332495,100.000000,0.000000
lne_6170_6235_1,SAN ANTONIO 52_230 kV/SAN ANTONIO 52 1/SAN ANTONIO 52_230 kV/SAN A_1/230.000000,SAN ANTONIO 52 1,SAN ANTONIO 50_230 kV/SAN ANTONIO 50 1/SAN ANTONIO 50_230 kV/SAN A_1/230.000000,SAN ANTONIO 50 1,230.000000,1.000000,0.793500,0.001500,7.744560,0.014640,0.141204,0.000000,0.000000,0.000000,1.375600,100.000000,0.000000
lne_6170_6308_1,SAN ANTONIO 52_230 kV/SAN ANTONIO 52 1/SAN ANTONIO 52_230 kV/SAN A_1/230.000000,SAN ANTONIO 52 1,HONDO_230 kV/HONDO 0/HONDO_230 kV/HONDO_1/230.000000,HONDO 0,230.000000,1.000000,1.814470,0.003430,12.949920,0.024480,0.223790,0.000000,0.000000,0.000000,1.112027,100.000000,0.000000
lne_6170_6334_1,SAN ANTONIO 52_230 kV/SAN ANTONIO 52 1/SAN ANTONIO 52_230 kV/SAN A_1/230.000000,SAN ANTONIO 52 1,SAN ANTONIO 47_230 kV/SAN ANTONIO 47 1/SAN ANTONIO 47_230 kV/SAN A_1/230.000000,SAN ANTONIO 47 1,230.000000,1.000000,1.888530,0.003570,13.500080,0.025520,0.233267,0.000000,0.000000,0.000000,1.112027,100.000000,0.000000
lne_6171_6236_1,SAN ANTONIO 52_115 kV/SAN ANTONIO 52 2/SAN ANTONIO 52_115 kV/SAN A_1/115.000000,SAN ANTONIO 52 2,SAN ANTONIO 50_115 kV/SAN ANTONIO 50 2/SAN ANTONIO 50_115 kV/SAN A_1/115.000000,SAN ANTONIO 50 2,115.000000,1.000000,0.956168,0.007230,6.658787,0.050350,0.165072,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6173_6265_1,CUERO 2_115 kV/CUERO 2 1/CUERO 2_115 kV/CUERO_1/115.000000,CUERO 2 1,CUERO 1_115 kV/CUERO 1 0/CUERO 1_115 kV/CUERO_1/115.000000,CUERO 1 0,115.000000,1.000000,0.456262,0.003450,1.889852,0.014290,0.048539,0.000000,0.000000,0.000000,1.255109,100.000000,0.000000
lne_6174_6203_1,SAN ANTONIO 10_115 kV/SAN ANTONIO 10 0/SAN ANTONIO 10_115 kV/SAN A_1/115.000000,SAN ANTONIO 10 0,SAN ANTONIO 17_115 kV/SAN ANTONIO 17 0/SAN ANTONIO 17_115 kV/SAN A_1/115.000000,SAN ANTONIO 17 0,115.000000,1.000000,1.096353,0.008290,2.678062,0.020250,0.053152,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6174_6250_1,SAN ANTONIO 10_115 kV/SAN ANTONIO 10 0/SAN ANTONIO 10_115 kV/SAN A_1/115.000000,SAN ANTONIO 10 0,SAN ANTONIO 6_115 kV/SAN ANTONIO 6 0/SAN ANTONIO 6_115 kV/SAN A_1/115.000000,SAN ANTONIO 6 0,115.000000,1.000000,0.341205,0.002580,1.952010,0.014760,0.044527,0.000000,0.000000,0.000000,0.492003,100.000000,0.000000
lne_6174_6320_1,SAN ANTONIO 10_115 kV/SAN ANTONIO 10 0/SAN ANTONIO 10_115 kV/SAN A_1/115.000000,SAN ANTONIO 10 0,SAN ANTONIO 9_115 kV/SAN ANTONIO 9 0/SAN ANTONIO 9_115 kV/SAN A_1/115.000000,SAN ANTONIO 9 0,115.000000,1.000000,0.491970,0.003720,3.179290,0.024040,0.092063,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6174_6320_2,SAN ANTONIO 10_115 kV/SAN ANTONIO 10 0/SAN ANTONIO 10_115 kV/SAN A_1/115.000000,SAN ANTONIO 10 0,SAN ANTONIO 9_115 kV/SAN ANTONIO 9 0/SAN ANTONIO 9_115 kV/SAN A_1/115.000000,SAN ANTONIO 9 0,115.000000,1.000000,0.491970,0.003720,3.179290,0.024040,0.092063,0.000000,0.000000,0.000000,1.109517,100.000000,0.000000
lne_6175_6194_1,AUSTIN 16_115 kV/AUSTIN 16 0/AUSTIN 16_115 kV/AUSTI_1/115.000000,AUSTIN 16 0,AUSTIN 18_115 kV/AUSTIN 18 0/AUSTIN 18_115 kV/AUSTI_1/115.000000,AUSTIN 18 0,115.000000,1.000000,1.715282,0.012970,7.116373,0.053810,0.183123,0.000000,0.000000,0.000000,0.748045,100.000000,0.000000
